NumTrajs,vf_LossBefore,AveragePolicyStd,Entropy,LossBefore,Perplexity,AverageReturn,AverageDiscountedReturn,MeanKL,MaxReturn,ExplainedVariance,MeanKLBefore,vf_LossAfter,Iteration,vf_MeanKL,StdReturn,dLoss,vf_dLoss,LossAfter,MinReturn
259,7513826.11214,0.95392221184,31.5301282034,-2.46563816125e-16,4.93583567266e+13,-11030.7583512,-3964.12492399,0.00642993021571,-8506.36496627,-0.000475961437985,0.0,7513826.11214,133,0.0,1084.19316218,0.00374625618021,0.0,-0.00374625618022,-17020.291796
259,7327981.17248,0.951753899264,31.4777330646,7.10199809729e-17,4.68388013781e+13,-10868.0506136,-3889.9617641,0.00646696758756,-8961.17697698,-0.000434427054778,0.0,7327981.17248,134,0.0,1123.96888969,0.00369176413997,0.0,-0.00369176413997,-19558.5741694
259,7303331.40663,0.950226056112,31.4402227789,1.33372506518e-16,4.51144079838e+13,-10847.854085,-3878.98182936,0.00723430218888,-8282.11131947,-0.000436531712189,0.0,7303331.40663,135,0.0,1138.13250334,0.00367798389467,0.0,-0.00367798389467,-16314.8364885
259,6999073.72249,0.949750296106,31.4290963982,1.79813264235e-16,4.4615230075e+13,-10652.5044983,-3832.86398462,0.00997129028984,-8685.47553175,-0.00045194979386,0.0,6999073.72249,136,0.0,1052.44009418,0.00483375887893,0.0,-0.00483375887893,-15973.9232802
259,7141450.11365,0.948688952429,31.4034203403,-1.49430017909e-16,4.34842682965e+13,-10778.7909679,-3883.18983785,0.00640914251935,-8972.00153131,-0.000471579081392,0.0,7141450.11365,137,0.0,967.171890583,0.00333780445519,0.0,-0.00333780445519,-14705.8607676
259,6989698.67391,0.948866017859,31.4077252909,-4.82925582835e-16,4.36718694408e+13,-10668.7095122,-3845.15427096,0.00996805561807,-8525.90253366,-0.000473381519032,0.0,6989698.67391,138,0.0,904.602019088,0.00475733694628,0.0,-0.00475733694628,-14460.6585339
259,6953619.23407,0.949795918824,31.4300909184,1.85060032506e-16,4.46596228972e+13,-10664.28236,-3858.16564245,0.00995640056544,-9017.19119028,-0.000479272035123,0.0,6953619.23407,139,0.0,875.846044284,0.00370829167309,0.0,-0.00370829167309,-14224.7513125
259,6874360.56158,0.949239293462,31.4156007363,-2.59466408033e-16,4.40171627484e+13,-10571.4817874,-3798.82426292,0.00999391468416,-8953.82278636,-0.00046879955007,0.0,6874360.56158,140,0.0,882.325599815,0.00437687858304,0.0,-0.00437687858304,-14099.1398503
259,6800304.4894,0.949167225918,31.4136467453,-1.58200351146e-16,4.39312375868e+13,-10519.5870445,-3793.46900218,0.00666093620448,-8399.3828126,-0.000479147651963,0.0,6800304.4894,141,0.0,998.278764556,0.00346892840401,0.0,-0.00346892840401,-15074.8264636
259,6781179.75675,0.949644609572,31.4243653844,-4.99831836152e-16,4.4404653322e+13,-10474.6744327,-3748.44101624,0.0064122624348,-8731.67616958,-0.00045196486317,0.0,6781179.75675,142,0.0,896.324666091,0.00310964824765,0.0,-0.00310964824765,-14350.2904232
259,6972645.41514,0.949388381499,31.4185780298,2.05987093534e-16,4.41484100451e+13,-10611.5550584,-3787.27172943,0.00643821978766,-8304.22401445,-0.000447924581895,0.0,6972645.41514,143,0.0,893.713185065,0.00406620881919,0.0,-0.00406620881919,-13685.1987549
259,7174434.82189,0.949653339442,31.4248350709,1.66773501915e-16,4.44255144873e+13,-10750.3541176,-3844.71816867,0.0065095118674,-7981.9001524,-0.000463889534028,0.0,7174434.82189,144,0.0,1100.7484405,0.00385971362416,0.0,-0.00385971362416,-16874.4512296
259,7006607.6389,0.949390296637,31.4178683974,-5.34878876497e-17,4.41170920176e+13,-10614.9884553,-3779.50843374,0.00651458167365,-8703.02731934,-0.000460655323756,0.0,7006607.6389,145,0.0,998.588761714,0.00374612611518,0.0,-0.00374612611518,-14265.0245612
259,6962598.61535,0.948604419976,31.3992952159,6.26774479593e-16,4.33052597529e+13,-10589.4935035,-3774.43332547,0.00993503900699,-8492.53959583,-0.000467139688867,0.0,6962598.61535,146,0.0,935.920350515,0.00463447749374,0.0,-0.00463447749374,-13774.6325325
259,6896711.61866,0.948059551489,31.385283381,5.58900844953e-16,4.27027049097e+13,-10558.7849745,-3782.24677479,0.00641646080738,-8327.06075885,-0.000478222119257,0.0,6896711.61866,147,0.0,973.816927344,0.00374840622708,0.0,-0.00374840622707,-15535.8198806
259,6816153.21455,0.948123250824,31.387120602,1.39999552063e-17,4.2781231331e+13,-10467.065095,-3735.09705747,0.00652523480506,-8483.76575269,-0.000428174654638,0.0,6816153.21455,148,0.0,1054.13317893,0.00409085963981,0.0,-0.00409085963981,-16579.8573178
259,6722118.72129,0.947838772583,31.3805096081,-6.57003409206e-16,4.24993376941e+13,-10414.1014785,-3713.8328371,0.00998450655776,-8455.24029154,-0.000469904045914,0.0,6722118.72129,149,0.0,903.326388589,0.0039037569193,0.0,-0.0039037569193,-13640.3140513
260,7085469.35714,0.947341227929,31.3681068325,2.96301668483e-16,4.19754832886e+13,-10594.9221536,-3756.66736851,0.00641550615069,-7939.46122194,-0.000390472911463,0.0,7085469.35714,150,0.0,1220.00692664,0.00368746432209,0.0,-0.00368746432209,-20529.746344
259,6998327.69175,0.946985980399,31.3579597411,-5.97402865058e-16,4.15517079e+13,-10566.8283339,-3748.67368037,0.0064124193957,-8379.76507542,-0.00041127026455,0.0,6998327.69175,151,0.0,1190.14696803,0.00376601075278,0.0,-0.00376601075278,-17252.2740839
259,6710181.7978,0.946687051714,31.3505710156,2.99117230341e-17,4.12458251707e+13,-10341.3623016,-3664.75627379,0.00674693284824,-7341.01823142,-0.000435459367598,0.0,6710181.7978,152,0.0,1141.53047558,0.00324122086639,0.0,-0.00324122086639,-15856.3257039
259,6518043.11944,0.946383473759,31.3418665815,4.04138327265e-16,4.08883616211e+13,-10222.6893405,-3634.45686167,0.00641476503214,-7316.15928514,-0.000459371309341,0.0,6518043.11944,153,0.0,1008.3196512,0.00351732786786,0.0,-0.00351732786786,-13947.998922
259,6487881.16013,0.945721515538,31.3252949411,3.73446447511e-17,4.02163578737e+13,-10155.2618687,-3589.49801221,0.00985429384718,-6714.51890212,-0.000422071204913,0.0,6487881.16013,154,0.0,1174.51878443,0.00460783554032,0.0,-0.00460783554032,-14604.191339
259,6341619.53981,0.94539210982,31.3169617044,-1.88977962408e-16,3.98826179444e+13,-10044.9461353,-3559.33378707,0.00642520485721,-7597.50139894,-0.000441764857192,0.0,6341619.53981,155,0.0,1183.51421514,0.00404167961405,0.0,-0.00404167961405,-14100.71093
260,6634511.92342,0.945651738974,31.3225068513,3.11603607158e-16,4.01043872223e+13,-10069.6802216,-3528.31774326,0.00997378422731,-6822.22023018,-0.000305777616287,0.0,6634511.92342,156,0.0,1719.38211179,0.00411170599084,0.0,-0.00411170599084,-27568.8628622
260,6643141.82944,0.945009159178,31.3072697225,1.47201275709e-16,3.94979434729e+13,-10152.0568061,-3573.86514735,0.00657660251383,-7101.3172934,-0.00034354821976,0.0,6643141.82944,157,0.0,1627.03130307,0.00429999503883,0.0,-0.00429999503883,-26765.9883714
259,6061982.26733,0.944192345293,31.2867407434,2.0972498727e-16,3.86953573415e+13,-9832.44980055,-3498.66634958,0.00989120336537,-7167.392669,-0.000498511304066,0.0,6061982.26733,158,0.0,1167.85148723,0.0041229190643,0.0,-0.0041229190643,-14160.7077567
260,6208743.52249,0.943988648942,31.282117498,3.86629099198e-16,3.85168721146e+13,-9761.59698454,-3468.33707546,0.00999732303575,-6941.39108056,-0.000359750663297,0.0,6208743.52249,159,0.0,1781.05807211,0.00434139974759,0.0,-0.00434139974759,-26290.8896062
259,5902147.8001,0.943294921778,31.2649957792,4.75235466595e-16,3.78630106512e+13,-9696.82332514,-3453.95368708,0.00991304755715,-6927.95285952,-0.000513629828256,0.0,5902147.8001,160,0.0,1231.30130404,0.00491417554061,0.0,-0.00491417554061,-14562.7362535
260,6404066.68744,0.943353380534,31.2661910501,-2.16913169444e-16,3.79082942661e+13,-9890.11263987,-3498.84186019,0.00656319420511,-6745.45385237,-0.000343250125085,0.0,6404066.68744,161,0.0,1892.60249319,0.00357882819225,0.0,-0.00357882819225,-26202.3749647
259,5964902.32876,0.943401225865,31.2675160574,-2.78498802741e-16,3.79585563222e+13,-9718.98418832,-3450.614617,0.00992022854432,-6887.8203565,-0.000489440981616,0.0,5964902.32876,162,0.0,1304.7571384,0.00413413743742,0.0,-0.00413413743742,-15651.325646
259,5811461.26264,0.942431983111,31.2436752366,-2.71554550618e-16,3.70642954975e+13,-9642.78711516,-3458.15511747,0.00646074160361,-6778.94770127,-0.000551831610388,0.0,5811461.26264,163,0.0,1289.7804563,0.00323207111885,0.0,-0.00323207111885,-14728.5454498
260,6075644.59181,0.941423255827,31.2187218606,-3.66579123768e-16,3.61508602383e+13,-9752.4928021,-3484.92418803,0.00642857664841,-7122.41415813,-0.000431965725641,0.0,6075644.59181,164,0.0,1639.19698257,0.00359170356464,0.0,-0.00359170356464,-22720.402679
259,5576200.21448,0.941650361001,31.224421801,-3.36787654821e-16,3.63575063634e+13,-9465.03551883,-3408.66123387,0.00643262209353,-6938.68847542,-0.000540226398504,0.0,5576200.21448,165,0.0,1224.01006042,0.00400231626913,0.0,-0.00400231626913,-13612.6080548
259,5433368.84604,0.941783754598,31.2271407554,2.22258933694e-16,3.64564952763e+13,-9375.84918067,-3399.39004826,0.00998160393833,-6453.92719071,-0.000607025706588,0.0,5433368.84604,166,0.0,1152.03429488,0.00484107990684,0.0,-0.00484107990684,-13737.7080074
259,5595806.58337,0.941802391787,31.227712554,-1.76906966125e-16,3.64773470095e+13,-9473.93085589,-3407.28563907,0.0099971335121,-6573.10484309,-0.000554226192766,0.0,5595806.58337,167,0.0,1261.70787008,0.00476901374049,0.0,-0.00476901374049,-13386.9866708
259,5441847.03081,0.940559040369,31.1970824902,-2.6968560375e-16,3.53769817025e+13,-9327.27117189,-3359.05320323,0.0065196956444,-6448.48810612,-0.000563061150469,0.0,5441847.03081,168,0.0,1310.81610219,0.0035273993242,0.0,-0.0035273993242,-14790.1595107
259,5344852.1778,0.940482963436,31.1956173575,8.55000326223e-17,3.53251876831e+13,-9279.40163175,-3360.16574986,0.00648635602816,-6174.22625927,-0.000591903996517,0.0,5344852.1778,169,0.0,1238.43410539,0.00359377042226,0.0,-0.00359377042226,-13074.5339846
259,5345477.07061,0.940084756734,31.1860294572,2.88366499276e-16,3.49881118131e+13,-9271.8014575,-3356.41104422,0.00994830035132,-6711.65284435,-0.000593870888643,0.0,5345477.07061,170,0.0,1273.39851581,0.00416262965365,0.0,-0.00416262965365,-15017.4151818
260,5514093.82304,0.940286410708,31.1892942841,-4.90516291119e-16,3.51025286128e+13,-9292.71409158,-3367.43109333,0.00640391211973,-6465.34661629,-0.000477529901971,0.0,5514093.82304,171,0.0,1674.20872128,0.00368235329631,0.0,-0.00368235329631,-27146.2670546
260,5725918.34622,0.939714241756,31.1749299605,-4.50571390113e-16,3.46019086738e+13,-9406.70411328,-3395.27900239,0.00999357231063,-6671.98121964,-0.000415323556643,0.0,5725918.34622,172,0.0,1829.82916957,0.00547875681456,0.0,-0.00547875681457,-26347.5160974
259,5305995.38084,0.938245193867,31.1383386346,-8.82948797731e-17,3.33586636642e+13,-9230.99987887,-3338.54855519,0.00999555689477,-6785.3777495,-0.000575028751452,0.0,5305995.38084,173,0.0,1299.93526966,0.00493400718021,0.0,-0.00493400718021,-14756.5221981
260,5227965.16304,0.938777456359,31.1510934542,-2.90236510652e-16,3.37868724588e+13,-9129.77342845,-3324.7040523,0.00974723432728,-6541.18592112,-0.000525061246371,0.0,5227965.16304,174,0.0,1391.11612642,0.0049761081234,0.0,-0.0049761081234,-21635.4679936
259,5094241.48795,0.938855380337,31.1535366796,1.37264716967e-16,3.38695223285e+13,-9103.5229561,-3333.86733532,0.00971565699347,-6921.01338273,-0.000630076425914,0.0,5094241.48795,175,0.0,1190.97053246,0.00409823744303,0.0,-0.00409823744303,-13633.4823543
259,5130485.0255,0.937988409632,31.1321444393,-2.1239981031e-16,3.31526722221e+13,-9153.6874754,-3359.00922224,0.00640291467486,-6659.81564387,-0.00064746509125,0.0,5130485.0255,176,0.0,1224.56048285,0.00325821110133,0.0,-0.00325821110133,-13248.4311719
259,5134319.92048,0.937696269112,31.123684146,-7.82471470715e-17,3.28733740279e+13,-9145.8688959,-3352.97493714,0.00647614692375,-6270.1990251,-0.000640257413126,0.0,5134319.92048,177,0.0,1199.58125519,0.00377575200288,0.0,-0.00377575200288,-13257.1052188
259,5086305.81298,0.937007723588,31.1070784314,-5.9519956531e-16,3.23319955891e+13,-9086.11799383,-3318.54730415,0.00644402082267,-6942.47701569,-0.000635097416346,0.0,5086305.81298,178,0.0,1163.8378386,0.00335065847017,0.0,-0.00335065847017,-13280.82636
260,5420271.49641,0.937193301812,31.1109384555,-2.99974789667e-16,3.24570390535e+13,-9303.21169573,-3387.80131409,0.00653911161266,-6581.50950893,-0.000542386470684,0.0,5420271.49641,179,0.0,1441.98641265,0.00340457473284,0.0,-0.00340457473284,-21307.4974638
260,5368134.0003,0.936878808687,31.1035354486,-5.12219395652e-16,3.22176465736e+13,-9207.67789517,-3368.63495223,0.00996240440533,-6547.55990978,-0.000493525515767,0.0,5368134.0003,180,0.0,1764.23454697,0.00398801809318,0.0,-0.00398801809318,-26570.2564244
259,5263522.58113,0.936117765639,31.0846429753,5.6377039459e-17,3.1614689159e+13,-9175.74970277,-3316.44719978,0.00642316064952,-6455.05899563,-0.000554931582766,0.0,5263522.58113,181,0.0,1364.32614545,0.00345344168278,0.0,-0.00345344168278,-14286.0010758
259,5135909.04788,0.935340710096,31.0653080381,9.9259939607e-17,3.10092926407e+13,-9107.82582767,-3315.35111355,0.00973421881528,-6785.76774858,-0.000620335338005,0.0,5135909.04788,182,0.0,1279.32875412,0.00456282817893,0.0,-0.00456282817893,-13775.5066406
259,4977381.81114,0.934414128369,31.0421257233,8.67602857854e-18,3.02986939423e+13,-8966.93840628,-3255.70753735,0.00937290577306,-6723.1810875,-0.000622496692212,0.0,4977381.81114,183,0.0,1147.744466,0.00388390046698,0.0,-0.00388390046698,-12782.6965122
259,5315235.26586,0.934203491999,31.03601607,-2.33566919559e-16,3.01141437693e+13,-9219.01189402,-3332.72293661,0.00958109007883,-6677.7845134,-0.000565430265786,0.0,5315235.26586,184,0.0,1403.77234872,0.00453325501977,0.0,-0.00453325501977,-16524.8458595
259,5158969.1693,0.933207830852,31.0104016786,-9.59764228624e-17,2.93525833942e+13,-9106.98269431,-3305.01555804,0.0064884592766,-6691.1333481,-0.000590596292539,0.0,5158969.1693,185,0.0,1316.47169601,0.00323971952193,0.0,-0.00323971952193,-13177.1213618
260,5225590.10646,0.933182961698,31.0089704047,1.17945171207e-17,2.93106018578e+13,-9089.15827854,-3297.48011536,0.00641180698689,-6445.12737062,-0.000513703209963,0.0,5225590.10646,186,0.0,1495.17366179,0.0038337217032,0.0,-0.0038337217032,-20838.6974609
259,5303896.38674,0.933598064846,31.0191948988,-9.41674880501e-17,2.96118252404e+13,-9208.44735708,-3323.13664993,0.00644654553059,-6613.86959858,-0.00056652306206,0.0,5303896.38674,187,0.0,1342.08719344,0.00349668142958,0.0,-0.00349668142958,-13652.1992565
259,5061534.62899,0.932651923509,30.9948117534,9.50162299762e-17,2.88985273629e+13,-9004.04080771,-3247.17359289,0.00644285383347,-6363.12039676,-0.000577711455635,0.0,5061534.62899,188,0.0,1183.8352859,0.00355197168259,0.0,-0.00355197168259,-13172.4955904
259,5272730.7725,0.930963321135,30.9527395593,6.2607148123e-16,2.77079241687e+13,-9151.62543559,-3288.496519,0.00996762859465,-6567.20901058,-0.00054670071528,0.0,5272730.7725,189,0.0,1394.84979623,0.00485831915586,0.0,-0.00485831915586,-14545.881506
259,5404479.16871,0.929978991327,30.9261941475,3.70780197622e-16,2.69820824194e+13,-9249.3197811,-3320.39994125,0.00995080095102,-6544.49879889,-0.000498411861488,0.0,5404479.16871,190,0.0,1482.3928887,0.00470488692712,0.0,-0.00470488692712,-14070.7333373
260,5201979.34277,0.930934653134,30.9495636404,-5.63593183805e-17,2.76200656377e+13,-9050.01935051,-3276.51151395,0.00974495613546,-6477.02800415,-0.000508185990556,0.0,5201979.34277,191,0.0,1527.33581381,0.00463558129975,0.0,-0.00463558129975,-22447.0713877
259,5089621.77031,0.930651584645,30.9427760681,6.12723085482e-16,2.74332272545e+13,-9056.73879115,-3286.06945985,0.00640346014182,-6681.38282402,-0.000614566229322,0.0,5089621.77031,192,0.0,1196.54204198,0.00365286157403,0.0,-0.00365286157403,-13650.9197566
260,5298385.96493,0.930709207691,30.9426257225,1.46728707911e-16,2.74291030972e+13,-9137.76219345,-3317.56726966,0.00966205916566,-6613.3718267,-0.00049093241511,0.0,5298385.96493,193,0.0,1604.52254317,0.00408645060509,0.0,-0.00408645060509,-28024.8969045
260,5056824.64297,0.930475929429,30.9344065584,5.42874431088e-16,2.72045827466e+13,-8940.42671499,-3256.61032025,0.00647025163001,-6279.04776109,-0.000518342733287,0.0,5056824.64297,194,0.0,1523.0640511,0.00403417260508,0.0,-0.00403417260507,-24117.4652021
259,4746290.71096,0.928879099331,30.8951053153,6.04372836633e-16,2.61561462039e+13,-8797.99782689,-3233.94944428,0.00999718316369,-6424.11471968,-0.000702748858703,0.0,4746290.71096,195,0.0,1118.65219691,0.00405914476525,0.0,-0.00405914476525,-12135.3953882
259,5082710.5285,0.928389401731,30.8824220388,-1.21112900918e-16,2.58264955141e+13,-9051.5297025,-3310.6289012,0.00996060414072,-6578.44024342,-0.000595213428725,0.0,5082710.5285,196,0.0,1439.93611,0.00409384553153,0.0,-0.00409384553153,-18966.1989336
259,5147759.50259,0.926718953811,30.8386523001,1.57205865657e-16,2.47204585988e+13,-8990.45429825,-3285.73102622,0.00649015636679,-6047.0134696,-0.000503898166483,0.0,5147759.50259,197,0.0,1698.41442487,0.00370180945144,0.0,-0.00370180945144,-27183.6655509
259,4802942.45098,0.92364405487,30.7630414395,1.86980418279e-16,2.29202390953e+13,-8849.54440879,-3254.93300738,0.00991813310077,-6487.49751643,-0.000678278471789,0.0,4802942.45098,198,0.0,1142.62369333,0.00445971069767,0.0,-0.00445971069767,-13551.6554226
259,4927335.96066,0.923649783457,30.7625097104,-1.73640595682e-16,2.2908054979e+13,-8949.96428151,-3281.65804451,0.00650958213529,-6157.474381,-0.000644217328933,0.0,4927335.96066,199,0.0,1220.82288537,0.00371769758647,0.0,-0.00371769758647,-13391.8460746
